date,open,high,low,close,volume
2023-12-21,432.09,433.83,430.46,432.20,40633535
2023-12-22,431.88,433.71,430.17,432.00,41934372
2023-12-25,431.51,433.36,429.79,431.63,42990590
2023-12-26,430.99,432.78,429.32,431.11,43798691
2023-12-27,430.33,432.00,428.79,430.46,44370609
2023-12-28,429.56,431.05,428.19,429.68,34732958
2023-12-29,428.68,429.94,427.56,428.81,34925386
2024-01-01,427.74,428.71,426.89,427.86,34998102
2024-01-02,426.74,427.40,426.21,426.87,35008760
2024-01-03,425.72,426.04,425.52,425.85,36981124
2024-01-04,424.70,424.97,424.56,424.83,38910009
2024-01-05,423.70,424.31,423.23,423.83,40720138
2024-01-08,422.76,423.68,421.98,422.89,42361142
2024-01-09,421.90,423.09,420.83,422.02,43793166
2024-01-10,421.13,422.55,419.82,421.25,44989350
2024-01-11,420.47,422.08,418.99,420.60,35937495
2024-01-12,419.95,421.69,418.34,420.08,36640826
2024-01-15,419.58,421.38,417.91,419.71,37117788
2024-01-16,419.37,421.16,417.71,419.49,37400901
2024-01-17,419.33,421.05,417.74,419.45,37534738
2024-01-18,419.47,421.04,418.00,419.58,37573151
2024-01-19,419.77,421.16,418.50,419.89,38424069
2024-01-22,420.26,421.40,419.23,420.37,40394925
2024-01-23,420.91,421.76,420.17,421.02,42279050
2024-01-24,421.72,422.26,421.29,421.83,44021476
2024-01-25,422.68,422.89,422.59,422.79,35576040
2024-01-26,423.78,424.12,423.54,423.88,36908264
2024-01-29,424.99,425.66,424.42,425.09,37997491
2024-01-30,426.30,427.28,425.42,426.40,38838173
2024-01-31,427.69,428.94,426.53,427.78,39440216
2024-02-01,429.12,430.60,427.74,429.22,39828363
2024-02-02,430.59,432.24,429.02,430.67,40040656
2024-02-05,432.05,433.82,430.36,432.13,40126071
2024-02-06,433.48,435.30,431.75,433.56,40141472
2024-02-07,434.86,436.65,433.15,434.94,41851922
2024-02-08,436.16,437.86,434.54,436.24,33792348
2024-02-09,437.36,438.90,435.89,437.43,35621335
2024-02-12,438.43,439.75,437.17,438.50,37287340
2024-02-13,439.36,440.41,438.36,439.42,38748954
2024-02-14,440.12,440.86,439.43,440.17,39977476
2024-02-15,440.70,441.10,440.35,440.75,40958698
2024-02-16,441.09,441.14,441.09,441.14,41693787
2024-02-19,441.29,441.69,440.94,441.34,42199215
2024-02-20,441.29,442.02,440.61,441.33,42505730
2024-02-21,441.10,442.13,440.10,441.14,42656452
2024-02-22,440.72,442.01,439.45,440.75,32704183
2024-02-23,440.15,441.66,438.67,440.18,33291867
2024-02-26,439.42,441.09,437.78,439.45,35269771
2024-02-27,438.54,440.29,436.81,438.56,37168728
2024-02-28,437.53,439.30,435.78,437.55,38932843
2024-02-29,436.41,438.13,434.71,436.43,40514608
2024-03-01,435.21,436.80,433.63,435.22,41877852
2024-03-04,433.95,435.36,432.55,433.96,42999990
2024-03-05,432.66,433.83,431.50,432.67,43873427
2024-03-06,431.37,432.26,430.48,431.37,44506034
2024-03-07,430.10,430.67,429.52,430.09,34920653
2024-03-08,428.88,429.12,428.63,428.87,35153679
2024-03-11,427.73,427.83,427.62,427.72,35252800
2024-03-12,426.67,427.11,426.22,426.66,35274028
2024-03-13,425.74,426.49,424.97,425.72,36721781
2024-03-14,424.94,425.98,423.88,424.92,38672713
2024-03-15,424.28,425.57,422.98,424.27,40519645
2024-03-18,423.80,425.27,422.30,423.78,42209917
2024-03-19,423.48,425.09,421.85,423.46,43700613
2024-03-20,423.34,425.02,421.64,423.32,44961221
2024-03-21,423.38,425.07,421.67,423.36,35975541
2024-03-22,423.60,425.22,421.95,423.58,36742680
2024-03-25,423.99,425.49,422.47,423.97,37277118
2024-03-26,424.55,425.86,423.22,424.53,37607800
2024-03-27,425.26,426.34,424.17,425.24,37776342
2024-03-28,426.12,426.91,425.30,426.10,37834440
2024-03-29,427.09,427.57,426.60,427.07,38159343
2024-04-01,428.17,428.31,428.01,428.15,40143220
2024-04-02,429.34,429.54,429.12,429.32,42056017
2024-04-03,430.56,431.09,430.00,430.54,43840980
2024-04-04,431.81,432.67,430.94,431.80,35449306
2024-04-05,433.08,434.22,431.92,433.06,36843170
2024-04-08,434.32,435.70,432.93,434.31,37998084
2024-04-09,435.52,437.09,433.95,435.51,38904417
2024-04-10,436.66,438.35,434.96,436.65,39567992
2024-04-11,437.70,439.45,435.95,437.70,40009726
2024-04-12,438.63,440.37,436.89,438.63,40264331
2024-04-15,439.43,441.08,437.77,439.43,40378150
2024-04-16,440.07,441.58,438.57,440.07,40406282
2024-04-17,440.55,441.85,439.26,440.56,41590845
2024-04-18,440.86,441.90,439.83,440.87,33551237
2024-04-19,440.99,441.73,440.26,441.00,35415181
2024-04-22,440.94,441.35,440.55,440.96,37128961
2024-04-23,440.71,440.77,440.66,440.73,38648197
2024-04-24,440.30,440.63,439.99,440.33,39940605
2024-04-25,439.73,440.41,439.08,439.76,40988006
2024-04-26,439.01,440.00,438.05,439.04,41787452
2024-04-29,438.16,439.42,436.93,438.20,42351413
2024-04-30,437.19,438.68,435.74,437.23,42706999
2024-05-01,436.13,437.79,434.52,436.18,42894276
2024-05-02,435.01,436.76,433.30,435.06,32963777
2024-05-03,433.84,435.63,432.10,433.89,33026644
2024-05-06,432.65,434.41,430.96,432.71,35015410
2024-05-07,431.48,433.13,429.89,431.54,36941042
2024-05-08,430.34,431.82,428.93,430.41,38745990
2024-05-09,429.27,430.53,428.08,429.34,40380205
2024-05-10,428.28,429.27,427.36,428.35,41804255
2024-05-13,427.39,428.08,426.78,427.47,42991776
2024-05-14,426.64,427.01,426.36,426.72,43931107
2024-05-15,426.04,426.18,425.98,426.12,44626020
2024-05-16,425.59,426.08,425.20,425.68,35095486
2024-05-17,425.32,426.13,424.60,425.41,35372489
2024-05-20,425.23,426.34,424.22,425.33,35501982
2024-05-21,425.33,426.69,424.07,425.43,35538089
2024-05-22,425.61,427.18,424.15,425.72,36459259
2024-05-23,426.09,427.80,424.48,426.19,38428053
2024-05-24,426.74,428.54,425.05,426.85,40308057
2024-05-27,427.57,429.39,425.86,427.68,42044558
2024-05-28,428.56,430.33,426.90,428.67,43591763
2024-05-29,429.69,431.35,428.15,429.81,44915650
2024-05-30,430.96,432.43,429.60,431.08,35996080
2024-05-31,432.33,433.57,431.21,432.45,36828053
2024-06-03,433.79,434.75,432.94,433.91,37422017
2024-06-04,435.31,435.96,434.78,435.43,37803216
2024-06-05,436.86,437.18,436.68,436.99,38010125
2024-06-06,438.43,438.72,438.26,438.56,38092053
2024-06-07,439.97,440.61,439.46,440.10,38106084
2024-06-10,441.47,442.44,440.64,441.61,39886481
2024-06-11,442.90,444.17,441.77,443.04,41823930
2024-06-12,444.24,445.75,442.85,444.37,43647975
2024-06-13,445.45,447.17,443.87,445.58,35307382
2024-06-14,446.52,448.37,444.80,446.66,36761152
2024-06-17,447.44,449.35,445.65,447.57,37981072
2024-06-18,448.18,450.09,446.40,448.31,38953468
2024-06-19,448.73,450.57,447.03,448.87,39680056
2024-06-20,449.10,450.79,447.54,449.23,40177837
2024-06-21,449.27,450.75,447.92,449.40,40478035
2024-06-24,449.24,450.46,448.16,449.37,40624160
2024-06-25,449.03,449.94,448.25,449.16,40669303
2024-06-26,448.64,449.21,448.20,448.76,41327166
2024-06-27,448.08,448.29,448.00,448.20,33303296
2024-06-28,447.37,447.76,447.10,447.49,35198392
2024-07-01,446.54,447.27,445.92,446.65,36956803
2024-07-02,445.59,446.64,444.66,445.70,38531375
2024-07-03,444.56,445.88,443.35,444.67,39886383
2024-07-04,443.47,445.02,442.03,443.58,40999754
2024-07-05,442.35,444.07,440.74,442.46,41864439
2024-07-08,441.23,443.05,439.51,441.33,42488853
2024-07-09,440.13,441.98,438.37,440.22,42896347
2024-07-10,439.07,440.89,437.34,439.16,43123759
2024-07-11,438.09,439.80,436.46,438.18,33219127
2024-07-12,437.20,438.75,435.74,437.28,33238695
2024-07-15,436.43,437.75,435.19,436.51,34756576
2024-07-16,435.79,436.84,434.82,435.87,36704809
2024-07-17,435.31,436.04,434.64,435.38,38547045
2024-07-18,434.98,435.37,434.65,435.05,40230917
2024-07-19,434.82,434.90,434.81,434.89,41713907
2024-07-22,434.84,435.26,434.48,434.90,42965984
2024-07-23,435.04,435.79,434.35,435.10,43971476
2024-07-24,435.42,436.46,434.42,435.47,44730040
2024-07-25,435.96,437.27,434.70,436.01,35256688
2024-07-26,436.67,438.19,435.19,436.71,35580852
2024-07-29,437.53,439.20,435.89,437.56,35744550
2024-07-30,438.52,440.28,436.79,438.55,35799781
2024-07-31,439.63,441.42,437.87,439.66,36194714
2024-08-01,440.84,442.58,439.12,440.86,38177104
2024-08-02,442.12,443.74,440.52,442.14,40086306
2024-08-05,443.45,444.89,442.03,443.47,41865793
2024-08-06,444.81,446.01,443.62,444.82,43467098
2024-08-07,446.16,447.08,445.26,446.17,44852836
2024-08-08,447.48,448.07,446.90,447.49,35999023
2024-08-09,448.75,448.99,448.52,448.76,36896570
2024-08-12,449.94,450.06,449.81,449.94,37551847
2024-08-13,451.02,451.49,450.53,451.01,37986288
2024-08-14,451.97,452.78,451.14,451.96,38235056
2024-08-15,452.77,453.89,451.63,452.76,38344858
2024-08-16,453.40,454.78,452.00,453.39,38371044
2024-08-19,453.85,455.44,452.25,453.84,39625839
2024-08-20,454.12,455.85,452.37,454.10,41583811
2024-08-21,454.18,455.99,452.36,454.17,43443309
2024-08-22,454.05,455.86,452.23,454.03,35150895
2024-08-23,453.73,455.46,451.97,453.71,36662573
2024-08-26,453.21,454.81,451.60,453.19,37946530
2024-08-27,452.52,453.91,451.11,452.50,38985110
2024-08-28,451.66,452.79,450.52,451.64,39775916
2024-08-29,450.66,451.48,449.82,450.64,40331954
2024-08-30,449.54,450.02,449.03,449.51,40680827
2024-09-02,448.31,448.44,448.16,448.29,40863019
2024-09-03,447.01,447.23,446.76,446.98,40929377
2024-09-04,445.65,446.22,445.06,445.63,41062047
2024-09-05,444.28,445.17,443.37,444.26,33049615
2024-09-06,442.91,444.09,441.71,442.89,34971923
2024-09-09,441.57,442.99,440.14,441.56,36771626
2024-09-10,440.30,441.89,438.69,440.28,38399003
2024-09-11,439.11,440.81,437.39,439.10,39815046
2024-09-12,438.03,439.78,436.27,438.02,40993888
2024-09-13,437.08,438.80,435.34,437.07,41924410
2024-09-16,436.27,437.91,434.63,436.26,42610931
2024-09-17,435.63,437.11,434.15,435.63,43072941
2024-09-18,435.17,436.43,433.90,435.16,43343891
2024-09-19,434.89,435.89,433.88,434.89,33469109
2024-09-20,434.80,435.50,434.10,434.80,33502985
2024-09-23,434.90,435.28,434.53,434.91,34494412
2024-09-24,435.19,435.23,435.17,435.20,36461069
2024-09-25,435.67,436.01,435.35,435.69,38336884
2024-09-26,436.33,437.01,435.68,436.35,40067402
2024-09-27,437.16,438.14,436.19,437.18,41607205
2024-09-30,438.13,439.39,436.89,438.15,42922729
2024-10-01,439.24,440.73,437.77,439.27,43994357
2024-10-02,440.46,442.12,438.82,440.49,44817634
2024-10-03,441.76,443.54,440.03,441.80,35403550
2024-10-04,443.14,444.95,441.37,443.18,35777850
2024-10-07,444.55,446.34,442.82,444.60,35979436
2024-10-08,445.98,447.67,444.35,446.03,36057950
2024-10-09,447.40,448.91,445.93,447.45,36070687
2024-10-10,448.77,450.06,447.54,448.83,37920971
2024-10-11,450.08,451.09,449.12,450.14,39855368
2024-10-14,451.29,451.99,450.66,451.36,41674408
2024-10-15,452.39,452.75,452.11,452.46,43327165
2024-10-16,453.35,453.51,453.28,453.43,44773056
2024-10-17,454.17,454.69,453.73,454.25,35984356
2024-10-18,454.81,455.68,454.03,454.90,36947928
2024-10-21,455.28,456.46,454.18,455.37,37666037
2024-10-22,455.56,457.02,454.20,455.65,38156210
2024-10-23,455.65,457.33,454.08,455.75,38450145
2024-10-24,455.56,457.39,453.84,455.67,38591741
2024-10-25,455.29,457.21,453.49,455.40,38634371
2024-10-28,454.85,456.78,453.04,454.96,39362440
2024-10-29,454.26,456.12,452.51,454.37,41336718
2024-10-30,453.52,455.25,451.90,453.64,43227885
2024-10-31,452.66,454.20,451.25,452.78,34980533
2024-11-01,451.71,452.99,450.55,451.83,36547865
2024-11-04,450.68,451.67,449.82,450.80,37894609
2024-11-05,449.61,450.26,449.08,449.73,38999204
2024-11-06,448.51,448.82,448.34,448.64,39855149
2024-11-07,447.43,447.74,447.24,447.55,40471399
2024-11-08,446.37,447.03,445.84,446.50,40871814
2024-11-11,445.38,446.36,444.52,445.51,41093674
2024-11-12,444.47,445.75,443.32,444.60,41185359
2024-11-13,443.66,445.19,442.27,443.80,41203344
2024-11-14,442.99,444.70,441.41,443.12,32791313
2024-11-15,442.46,444.30,440.75,442.59,34736771
2024-11-18,442.09,443.99,440.33,442.22,36574244
2024-11-19,441.89,443.78,440.14,442.03,38251664
2024-11-20,441.88,443.68,440.21,442.01,39726911
2024-11-21,442.05,443.71,440.53,442.18,40970436
2024-11-22,442.41,443.86,441.09,442.54,41967099
2024-11-25,442.96,444.15,441.90,443.09,42717107
2024-11-26,443.68,444.57,442.93,443.81,43236004
2024-11-27,444.58,445.13,444.16,444.71,43553701
2024-11-28,445.64,445.83,445.57,445.76,33712621
2024-11-29,446.84,447.25,446.55,446.96,33765059
2024-12-02,448.16,448.91,447.53,448.28,34230070
2024-12-03,449.59,450.66,448.63,449.71,36210895
2024-12-04,451.09,452.45,449.85,451.21,38116433
2024-12-05,452.65,454.25,451.17,452.77,39890381
2024-12-06,454.24,456.02,452.57,454.35,41484619
2024-12-09,455.82,457.72,454.04,455.93,42862200
2024-12-10,457.38,459.31,455.55,457.48,43999649
2024-12-11,458.87,460.78,457.07,458.98,44888418
2024-12-12,460.29,462.09,458.59,460.39,35535425
2024-12-13,461.59,463.23,460.06,461.69,35962616
2024-12-16,462.76,464.16,461.46,462.86,36205606
2024-12-17,463.78,464.89,462.76,463.87,36311462
2024-12-18,464.62,465.40,463.93,464.71,36335777
2024-12-19,465.27,465.69,464.94,465.36,37660783
2024-12-20,465.73,465.84,465.69,465.81,39616260
2024-12-23,465.98,466.46,465.57,466.05,41471246
2024-12-24,466.02,466.84,465.26,466.09,43172582
2024-12-25,465.85,467.00,464.77,465.92,44676662
2024-12-26,465.48,466.91,464.12,465.55,35952145
2024-12-27,464.93,466.57,463.35,464.98,36981902
2024-12-30,464.20,465.99,462.45,464.25,37764084
2024-12-31,463.31,465.19,461.48,463.36,38312234
2025-01-01,462.28,464.17,460.44,462.33,38654445
2025-01-02,461.14,462.97,459.36,461.18,38831615
2025-01-03,459.92,461.61,458.26,459.95,38894905
2025-01-06,458.63,460.12,457.17,458.66,39097446
2025-01-07,457.31,458.55,456.10,457.34,41083739
2025-01-08,455.99,456.92,455.08,456.01,43002650
2025-01-09,454.70,455.29,454.12,454.71,34797046
2025-01-10,453.45,453.69,453.23,453.46,36417535
2025-01-13,452.28,452.43,452.14,452.29,37825538
2025-01-14,451.21,451.71,450.72,451.22,38995688
2025-01-15,450.27,451.10,449.44,450.27,39917406
2025-01-16,449.47,450.59,448.34,449.47,40595558
2025-01-17,448.82,450.20,447.44,448.82,41050155
2025-01-20,448.35,449.93,446.76,448.34,41315109
2025-01-21,448.06,449.77,446.33,448.05,41436120
2025-01-22,447.95,449.73,446.15,447.94,41467841
2025-01-23,448.02,449.81,446.23,448.01,32529526
2025-01-24,448.29,450.00,446.56,448.27,34493970
2025-01-27,448.73,450.30,447.15,448.71,36365527
2025-01-28,449.35,450.71,447.96,449.33,38090006
2025-01-29,450.12,451.23,448.99,450.10,39622364
2025-01-30,451.04,451.85,450.21,451.02,40929501
2025-01-31,452.09,452.56,451.59,452.06,41992320
2025-02-03,453.24,453.35,453.10,453.21,42806916
2025-02-04,454.47,454.71,454.20,454.44,43384817
2025-02-05,455.76,456.36,455.13,455.73,43752266
2025-02-06,457.07,458.01,456.12,457.05,33948592
2025-02-07,458.40,459.63,457.14,458.37,34023765
2025-02-10,459.70,461.18,458.19,459.67,34035284
2025-02-11,460.94,462.61,459.25,460.92,35955389
2025-02-12,462.11,463.91,460.29,462.09,37886662
2025-02-13,463.18,465.03,461.31,463.16,39700631
2025-02-14,464.12,465.95,462.27,464.10,41346688
2025-02-17,464.92,466.65,463.16,464.90,42784664
2025-02-18,465.55,467.12,463.96,465.54,43987328
2025-02-19,466.01,467.35,464.65,466.00,44942080
2025-02-20,466.28,467.34,465.21,466.27,35651731
2025-02-21,466.36,467.09,465.61,466.35,36134336
2025-02-24,466.24,466.62,465.85,466.24,36422063
2025-02-25,465.93,465.94,465.92,465.93,36559198
2025-02-26,465.44,465.80,465.08,465.44,36599389
2025-02-27,464.77,465.50,464.06,464.78,37397686
2025-02-28,463.95,465.00,462.91,463.96,39370035
2025-03-03,462.99,464.32,461.67,463.00,41257203
2025-03-04,461.90,463.47,460.35,461.92,43004028
2025-03-05,460.72,462.46,459.01,460.74,44564078
2025-03-06,459.47,461.31,457.66,459.50,35902530
2025-03-07,458.18,460.04,456.35,458.21,36998342
2025-03-10,456.87,458.69,455.09,456.91,37845556
2025-03-11,455.58,457.28,453.92,455.62,38453673
2025-03-12,454.33,455.85,452.85,454.37,38847056
2025-03-13,453.14,454.42,451.91,453.19,39063424
2025-03-14,452.05,453.05,451.11,452.11,39151497
2025-03-17,451.08,451.75,450.47,451.14,39167976
2025-03-18,450.25,450.57,449.98,450.31,40825987
2025-03-19,449.57,449.73,449.47,449.63,42768596
2025-03-20,449.06,449.58,448.61,449.13,34601242
2025-03-21,448.74,449.60,447.96,448.81,36272156
2025-03-24,448.61,449.78,447.53,448.69,37739623
2025-03-25,448.69,450.12,447.33,448.77,38974577
2025-03-26,448.96,450.60,447.40,449.04,39962412
2025-03-27,449.43,451.22,447.72,449.52,40703884
2025-03-28,450.09,451.97,448.30,450.18,41215065
2025-03-31,450.94,452.83,449.14,451.03,41526350
2025-04-01,451.95,453.79,450.22,452.05,41680558
2025-04-02,453.13,454.84,451.52,453.23,41730277
2025-04-03,454.43,455.95,453.02,454.54,32265407
2025-04-04,455.86,457.13,454.70,455.97,34244592
2025-04-07,457.37,458.34,456.51,457.48,36146393
2025-04-08,458.95,459.59,458.42,459.06,37914742
2025-04-09,460.56,460.85,460.40,460.68,39501866
2025-04-10,462.19,462.52,461.98,462.31,40871262
2025-04-11,463.79,464.49,463.22,463.92,41999961
2025-04-14,465.35,466.39,464.44,465.48,42879962
2025-04-15,466.83,468.19,465.62,466.97,43518725
2025-04-16,468.22,469.83,466.74,468.35,43938711
2025-04-17,469.47,471.29,467.79,469.61,34175983
2025-04-18,470.58,472.54,468.76,470.72,34277962
2025-04-21,471.53,473.55,469.65,471.67,34300484
2025-04-22,472.29,474.31,470.42,472.43,35695676
2025-04-23,472.87,474.79,471.08,473.01,37648583
2025-04-24,473.24,475.00,471.61,473.38,39498989
2025-04-25,473.41,474.95,472.01,473.55,41194021
2025-04-28,473.38,474.64,472.26,473.52,42690463
2025-04-29,473.15,474.09,472.36,473.30,43957450
2025-04-30,472.75,473.32,472.31,472.89,44978382
2025-05-01,472.17,472.36,472.11,472.30,35751958
2025-05-02,471.43,471.89,471.11,471.57,36292255
2025-05-05,470.57,471.38,469.89,470.70,36627855
2025-05-06,469.59,470.74,468.58,469.72,36800068
2025-05-07,468.53,469.97,467.23,468.66,36860362
2025-05-08,467.42,469.09,465.88,467.55,37132837
2025-05-09,466.27,468.12,464.56,466.40,39117777
2025-05-12,465.13,467.08,463.31,465.25,41033220
2025-05-13,464.01,465.99,462.16,464.13,42822246
2025-05-14,462.95,464.88,461.13,463.07,44435799
2025-05-15,461.97,463.78,460.26,462.08,35835731
2025-05-16,461.09,462.72,459.57,461.20,36997175
2025-05-19,460.34,461.73,459.05,460.44,37910095
2025-05-20,459.73,460.83,458.73,459.83,38579903
2025-05-21,459.28,460.05,458.61,459.38,39027131
2025-05-22,459.00,459.41,458.69,459.10,39286146
2025-05-23,458.91,459.05,458.86,459.00,39403019
2025-05-26,459.00,459.50,458.59,459.09,39432660
2025-05-27,459.28,460.13,458.52,459.36,40564599
2025-05-28,459.75,460.91,458.67,459.83,42526755
2025-05-29,460.40,461.83,459.04,460.47,34393985
2025-05-30,461.21,462.86,459.63,461.28,36112368
2025-06-02,462.19,463.99,460.45,462.25,37637239
2025-06-03,463.30,465.20,461.47,463.37,38935965
2025-06-04,464.54,466.46,462.69,464.60,39989971
2025-06-05,465.88,467.74,464.08,465.93,40795900
2025-06-06,467.30,469.02,465.62,467.34,41365818
2025-06-09,468.76,470.29,467.28,468.80,41726466
2025-06-10,470.25,471.52,469.02,470.29,41917596
2025-06-11,471.73,472.69,470.80,471.76,41989499
2025-06-12,473.17,473.79,472.59,473.20,32000120
2025-06-13,474.56,474.80,474.34,474.58,33989732
2025-06-16,475.85,476.03,475.68,475.87,35917807
2025-06-17,477.02,477.58,476.48,477.04,37726643
2025-06-18,478.06,478.96,477.16,478.07,39365949
2025-06-19,478.93,480.15,477.72,478.94,40795976
2025-06-20,479.62,481.11,478.14,479.63,41989988
2025-06-23,480.12,481.82,478.42,480.12,42935922
2025-06-24,480.42,482.26,478.57,480.42,43637139
2025-06-25,480.50,482.42,478.58,480.50,44112217
2025-06-26,480.37,482.28,478.46,480.37,34393791
2025-06-27,480.04,481.86,478.20,480.03,34526532
2025-06-30,479.50,481.17,477.82,479.49,34564360
2025-07-01,478.77,480.22,477.31,478.76,35432900
2025-07-02,477.87,479.03,476.69,477.85,37403245
2025-07-03,476.81,477.65,475.95,476.79,39286344
2025-07-04,475.62,476.10,475.12,475.60,41027288
2025-07-07,474.32,474.42,474.19,474.30,42580011
2025-07-08,472.94,473.21,472.64,472.91,43910145
2025-07-09,471.50,472.14,470.84,471.48,44997166
2025-07-10,470.05,471.02,469.05,470.02,35835662
2025-07-11,468.59,469.86,467.30,468.57,36435676
2025-07-14,467.18,468.69,465.64,467.15,36822075
2025-07-15,465.82,467.52,464.10,465.80,37033012
2025-07-16,464.56,466.37,462.72,464.54,37117546
2025-07-17,463.41,465.26,461.53,463.39,37132596
2025-07-18,462.39,464.21,460.55,462.37,38860597
2025-07-21,461.53,463.25,459.79,461.51,40800283
2025-07-22,460.85,462.39,459.28,460.83,42628037
2025-07-23,460.34,461.66,459.01,460.33,44292391
2025-07-24,460.03,461.07,458.98,460.02,35752041
2025-07-25,459.92,460.63,459.20,459.91,36978407
2025-07-28,460.01,460.37,459.64,460.00,37957415
2025-07-29,460.30,460.31,460.29,460.30,38690370
2025-07-30,460.79,461.16,460.41,460.78,39193875
2025-07-31,461.46,462.18,460.73,461.45,39498801
2025-08-01,462.30,463.35,461.25,462.30,39648364
2025-08-04,463.29,464.63,461.96,463.30,39695439
2025-08-05,464.43,466.00,462.86,464.43,40300724
2025-08-06,465.67,467.42,463.94,465.69,42278191
2025-08-07,467.01,468.87,465.17,467.03,34176185
2025-08-08,468.42,470.31,466.55,468.44,35938875
2025-08-11,469.86,471.71,468.03,469.88,37518840
2025-08-12,471.32,473.05,469.60,471.34,38880020
2025-08-13,472.75,474.31,471.23,472.78,39999960
2025-08-14,474.14,475.45,472.86,474.17,40871201
2025-08-15,475.45,476.47,474.48,475.49,41501750
2025-08-18,476.67,477.35,476.04,476.71,41914577
2025-08-19,477.76,478.07,477.50,477.81,42146189
2025-08-20,478.71,478.88,478.59,478.76,42244362
2025-08-21,479.49,480.05,479.00,479.55,32265167
2025-08-22,480.10,481.02,479.24,480.16,33730515
2025-08-25,480.52,481.77,479.34,480.59,35680777
2025-08-26,480.74,482.27,479.28,480.82,37526537
2025-08-27,480.77,482.53,479.09,480.85,39215209
2025-08-28,480.60,482.52,478.77,480.69,40703975
2025-08-29,480.25,482.25,478.34,480.34,41962445
2025-09-01,479.72,481.72,477.81,479.81,42974550
2025-09-02,479.03,480.96,477.19,479.12,43739537
2025-09-03,478.19,479.98,476.51,478.29,44272017
2025-09-04,477.23,478.81,475.76,477.34,34601059
2025-09-05,476.18,477.48,474.98,476.28,34768380
2025-09-08,475.05,476.04,474.17,475.16,34825751
2025-09-09,473.88,474.51,473.35,473.99,35168217
2025-09-10,472.69,472.95,472.53,472.80,37151728
2025-09-11,471.51,471.85,471.28,471.63,39063630
2025-09-12,470.37,471.09,469.78,470.49,40847226
2025-09-15,469.30,470.36,468.37,469.43,42453794
2025-09-16,468.33,469.69,467.09,468.46,43845623
2025-09-17,467.47,469.09,465.99,467.60,44998349
2025-09-18,466.76,468.57,465.08,466.89,35902477
2025-09-19,466.20,468.14,464.39,466.33,36563968
2025-09-22,465.81,467.81,463.95,465.95,37003869
2025-09-23,465.61,467.59,463.77,465.75,37257004
2025-09-24,465.61,467.50,463.86,465.74,37369809
2025-09-25,465.80,467.53,464.21,465.94,37397446
2025-09-26,466.20,467.71,464.83,466.34,38599628
2025-09-29,466.80,468.02,465.71,466.94,40559420
2025-09-30,467.59,468.49,466.82,467.73,42422255
2025-10-01,468.56,469.11,468.14,468.70,44134486
2025-10-02,469.70,469.88,469.65,469.84,35651830
2025-10-03,470.99,471.46,470.65,471.13,36942120
2025-10-06,472.41,473.25,471.71,472.55,37987309
2025-10-07,473.94,475.12,472.91,474.08,38784586
2025-10-08,475.56,477.04,474.23,475.70,39346556
2025-10-09,477.24,478.96,475.65,477.38,39700453
2025-10-10,478.94,480.85,477.17,479.08,39886449
2025-10-13,480.64,482.67,478.76,480.78,39955155
2025-10-14,482.32,484.38,480.39,482.45,40035525
2025-10-15,483.93,485.95,482.03,484.06,42023998
2025-10-16,485.45,487.36,483.67,485.58,33948803
2025-10-17,486.86,488.58,485.26,486.98,35752441
2025-10-20,488.12,489.60,486.77,488.25,37384945
2025-10-21,489.23,490.39,488.18,489.35,38806990
2025-10-22,490.15,490.96,489.45,490.27,39992335
2025-10-23,490.87,491.31,490.55,490.99,40929456
2025-10-24,491.39,491.57,491.31,491.50,41622262
2025-10-27,491.68,492.25,491.22,491.79,42089853
2025-10-28,491.76,492.70,490.93,491.86,42365332
2025-10-29,491.63,492.89,490.46,491.72,42493747
2025-10-30,491.28,492.83,489.82,491.37,32529287
2025-10-31,490.73,492.51,489.05,490.82,33468080
2025-11-03,490.01,491.94,488.15,490.09,35436345
2025-11-04,489.11,491.13,487.17,489.19,37315306
2025-11-05,488.08,490.10,486.13,488.15,39050311
2025-11-06,486.93,488.87,485.05,486.99,40595663
2025-11-07,485.68,487.48,483.95,485.75,41917454
2025-11-10,484.38,485.96,482.85,484.44,42995677
2025-11-11,483.04,484.35,481.79,483.10,43825468
2025-11-12,481.70,482.69,480.77,481.75,44417410
2025-11-13,480.39,481.01,479.81,480.44,34796873
2025-11-14,479.14,479.38,478.93,479.18,35002441
2025-11-17,477.96,478.18,477.78,478.00,35083507
2025-11-18,476.90,477.48,476.34,476.93,35097205
2025-11-19,475.96,476.89,475.06,475.99,36895140
2025-11-20,475.17,476.41,473.96,475.20,38831830
2025-11-21,474.55,476.05,473.07,474.57,40654625
2025-11-24,474.11,475.81,472.43,474.13,42312369
2025-11-25,473.86,475.69,472.04,473.87,43764166
2025-11-26,473.80,475.70,471.91,473.81,44981925
2025-11-27,473.94,475.82,472.06,473.94,35952107
2025-11-28,474.27,476.07,472.47,474.27,36676567
2025-12-01,474.79,476.43,473.14,474.78,37172435
2025-12-02,475.48,476.91,474.05,475.48,37471057
2025-12-03,476.34,477.49,475.19,476.33,37616040
2025-12-04,477.35,478.18,476.51,477.34,37660545
2025-12-05,478.49,478.95,478.01,478.47,38336017
2025-12-08,479.73,479.82,479.62,479.71,40311689
2025-12-09,481.05,481.35,480.74,481.04,42205807
2025-12-10,482.43,483.10,481.75,482.41,43962778
2025-12-11,483.84,484.85,482.80,483.82,35535538
2025-12-12,485.24,486.57,483.89,485.22,36888475
2025-12-15,486.61,488.20,485.00,486.59,37999645
